"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24" "PC25" "PC26" "PC27" "PC28" "PC29" "PC30" "PC31" "PC32" "PC33" "PC34" "PC35" "PC36" "PC37" "PC38" "PC39" "PC40" "PC41" "PC42" "PC43" "PC44" "PC45" "PC46" "PC47" "PC48" "PC49" "PC50" "PC51" "PC52" "PC53" "PC54" "PC55" "PC56" "PC57" "PC58" "PC59" "PC60" "PC61" "PC62" "PC63" "PC64" "PC65" "PC66" "PC67" "PC68" "PC69" "PC70" "PC71" "PC72" "PC73" "PC74" "PC75" "PC76" "PC77" "PC78" "PC79" "PC80" "PC81" "PC82" "PC83" "PC84" "PC85" "PC86" "SAMPLE" "STRAIN" "SUBSPECIES"
"A/J LB5442420" -12.2829440659614 2.21036031065318 5.55341192031042 -2.40235839686333 -2.89281209322778 1.09981106767027 -1.37074184178825 1.6321365829106 -0.729858523242488 -0.399259043846564 -0.0456771181951946 0.23351417184543 0.0150660219326731 -0.0548690343225141 0.179028695049401 -0.0482585895965047 0.0383432331140108 -0.0828761170425772 -0.0990606668326168 0.0545320150831722 0.00227332055182639 -0.0627444656634177 0.00977563684150329 -0.0270688691980616 -0.0658664050340671 -0.0234173255811023 0.0647820234900499 0.017653532462896 0.0570188317111285 0.0391432900678942 0.00681501793941676 -0.0200164969607674 -0.00132272401585471 -0.0143179014248056 -0.00879224939452189 0.00460740081069812 -0.0142130338093688 0.0117314984959625 -0.0139470686202722 -0.0155998501500469 0.00986228328940485 0.0212299930394368 0.00248722097537121 -0.00478145255586158 0.00346798742061391 0.00137623136144807 -0.00558728856694739 0.00718478373850141 0.00610256657421081 -0.000647552231077618 -0.00185720817960993 -0.00636408974778866 -0.0068888088192158 -0.00435227683822505 -0.000904407469496921 0.00602548438907352 0.00653268085898276 -0.00205619661301424 0.00300191952842779 0.00384593110054579 -0.000403394019109793 0.00320471986877421 -0.00216257374181505 0.00231621852412541 -0.0046947928609707 -0.00428370410682318 -0.000498930383776209 -0.00138632230955004 -0.00143182748853134 0.00243265629164126 -0.000844614812783688 -0.000631601202686797 -0.000440582775980879 0.000296011110179078 0.00101960930746312 -0.000162755718359633 0.00150184649524397 0.00132537362743074 -0.0040545750761956 0.000299435980754758 0.0016541450690056 0.00325229075758542 0.00125868514444499 0.00141545683529085 0.000900772201854454 5.31194012387548e-15 "A/J" "Inbred" "domesticus"
"A/J LB7469040" -16.8543533409411 2.97995962564452 4.33769018907021 1.41159587590433 1.10499316474809 -1.61962883876157 2.04943467151531 0.0168148518379796 -0.666192106889741 -0.0649516916327364 0.224960596328715 0.382960508003319 0.036231949300718 -0.0983879957071788 0.0157606315294667 -0.0324367909125824 -0.0677719992222311 -0.0994237562804942 -0.0818971583996088 -0.0189767657877794 0.115392534724213 0.127200327437507 0.0184153791496928 0.0645006080416348 0.0155628188175198 0.0672920805731965 0.132376645919213 -0.0336080461592435 -0.0478447362413914 0.049618295481742 0.0377971127416169 -0.0356491012095008 -0.0171319332414853 0.00950040935757687 -0.0213282316729793 -0.00477661210094693 0.00120495063081236 -0.0274930352796536 -0.00133260799912914 0.0127121917663536 -0.00627217888765816 0.00593624358339755 0.00164246532509715 0.0140733757584769 -0.00665192541895547 -0.00396001032375892 0.0021566850054623 -0.00849103661007378 -0.000139782173734836 0.0121205983634766 0.00106650828804179 3.56202294002983e-05 0.0115201346909693 0.00534758612305066 0.000934551679874927 -0.00587097741074802 -0.0015662809097569 0.000754535062759136 0.00277769478093652 0.00211736292272524 -0.00388710233351832 -0.000426259666718083 0.000138167082904556 0.00128146942436108 -0.000945214079093137 0.000211396318311227 0.000181210968671183 0.00087578375823699 -0.00271377666171188 -0.00137921530365833 -0.00408960364874677 0.000347729058008537 0.00175011449428731 0.00135409911335389 0.00340256008984064 0.000546813590598174 0.00129182564560293 -0.000105449827355714 0.000797622914690909 0.00181431289940355 -0.0010298537692208 0.000327988085185907 0.000333684227500639 3.47913379246594e-05 1.45430781697781e-05 4.74137873060498e-15 "A/J" "Inbred" "domesticus"
"C3H/HeJ LB3888055" -18.2002975911489 3.49038122287976 4.63387341769597 -2.30919761537098 0.473090950308499 -2.29650216738482 -0.559941245265818 2.68613988117361 -0.536769460124414 -0.668712094012117 -0.122137688747559 0.406619051351601 -0.0156750316910867 0.0337104699262392 0.0345292002875577 0.0274962053127579 0.0650100074974355 0.00726284178939202 -0.0281306673397637 0.0456152931817571 -0.0215240475986376 -0.00411017295510665 -0.0174606584747114 0.0322063910956901 -0.0499017583309788 0.000625621440788179 -0.0138670807345958 -0.00045650324096248 0.00738798326645148 -0.0176097830727171 0.0143604771880408 -0.0176329273039433 -0.000492071398624625 0.00397870045127954 -0.0126279025608866 -0.0196987756828537 0.00578897223250152 -0.0174555137153392 0.00159064331223306 -0.0116710144783961 0.00623362085304663 0.00735625226556817 -0.00811459221802823 0.000716640360649961 -0.00399977745884713 -0.00175274996444291 -0.00446370109406287 -0.00548873371187512 0.00255643450419648 0.000681904668914303 0.00119410910559276 0.00684534157879495 0.000688421793315066 0.001102842231979 0.00533997791875135 0.00180077322760761 0.00523577203507426 0.0053179506397236 -0.00651605155935225 0.00443979162277565 0.000822820541991793 0.00270352219183976 0.000543077641494423 -0.00167873514782217 -0.00160087706128 0.00150909315324481 -2.41261451801476e-05 0.00143487577460603 0.00508512582420253 -0.000165317432915208 0.00148691770727482 -0.00088147357655949 0.00286148151028277 -0.0036326841106764 -0.00559588536902569 -0.000175470794654884 -0.000576216125494264 0.000674971719304389 0.00490604551337709 0.0015887435338772 0.00314540940573244 -0.000111981341608288 -0.00207085057087484 0.00068383485495859 -0.000623724499334112 6.77257729064795e-15 "C3H/HeJ" "Inbred" "domesticus"
"C3H/HeJ LB4505626" -18.018220659521 2.61707532627131 2.32679113992769 3.74324169967714 -2.79232178627037 2.20100030923739 -2.33187092721404 -0.864937741296525 -0.152383323850702 -0.369828330256509 0.21725345876758 0.394748767473565 -0.157028531421844 0.0806225243701352 0.116772249580031 -0.0532771805901128 -0.0235667192495746 -0.0322595045699651 0.00114749483768295 -0.0116990960561846 -0.0170141948476581 -0.0619518640047408 -0.000967259305362227 -0.0186593871142236 -0.0596763972657823 0.00227955581250535 0.00375199180393529 -0.0355484260033424 -0.00941063970408666 0.0333176310417884 -0.000773735840388529 -0.00360312729936818 -0.0121948781119353 0.0157688362847532 0.00558895633423346 0.00533956132641718 -0.0203947863549107 0.000442726667392876 0.00284437851423809 0.0047004617748049 -0.00196424516950854 0.00429084916871028 -0.00826124907415168 0.00524474857621551 0.000645442569528287 -0.00038070286445446 0.00533629777481856 -0.00348512275473093 0.00599074402151146 0.0130625226747651 0.00221755713089385 -0.00161863987552218 0.00242920983068184 0.00480716476794268 -0.00204217842967104 -0.000203350641432736 -0.00345084037968062 0.0036149358124845 -0.00264748440979569 -0.000424294863558496 0.00140851508956946 -0.00321236747858773 -0.00486244829261277 -0.00332647112750542 -0.00072821589212168 -0.00289030856505889 -0.00257407394875935 -0.00236380819016363 -0.000726183525590033 0.000821475022458749 0.00491895095598461 -0.00144005423551287 0.000469792732615119 -0.00294255706968534 -0.00330905517387458 0.00106783816796615 -0.00490126751716941 -0.00426678838581761 -0.000303162821898595 -0.00408047780120382 -0.00186322202186824 -0.000392580919057213 0.0021488373723319 -0.000474109570917042 0.000469011029805174 5.00219711572353e-15 "C3H/HeJ" "Inbred" "domesticus"
"C57BL/6NJ LB3888056" -20.1612092950989 2.92880280183054 0.545868884790179 4.04598895694445 3.84144527662051 2.39625920477439 -1.05119522087969 2.50435472032274 0.703530538023904 -0.399157367257431 0.1529883044947 0.580473144520022 -0.0900450795825631 -0.0476392151446369 -0.0223592841539324 -0.0945680620259629 0.086685007896465 -0.0434657683337692 -0.0293213857594931 0.109816393444439 -0.0848313728790514 -0.062782819295616 0.0595408258007546 -0.0465022191872858 -0.0381827749734049 -0.0263649768872814 -0.0154118722819166 -0.0190290420066972 0.00626476343803811 0.00296088148883486 -0.0119782017842666 0.00164533471265441 0.0191426046434509 0.0332899554371573 0.000260726148643106 -0.00400668898471231 -3.12843663986618e-05 0.0168637892197328 0.0124136621455754 -0.0135156083667454 0.00262907152379217 0.00134227473714656 0.00170504015119114 0.00718866287439886 -0.00342274298892815 0.000727622701026162 0.0029651002191789 0.00114770156192408 -5.31573960501968e-05 -0.000657155993165819 -0.0034601526317074 0.000397173420046509 -0.000793735517459382 -0.000152276105028448 -0.00191854530387061 -0.00326038678049287 -0.000759194776321656 -0.00472956902648417 -0.00210544935116891 -0.00848035549938256 -0.00106850357076891 0.00748312841166853 0.00739898526202547 0.0030862901722952 0.00381186165150431 -0.00140428759544216 -0.00276921253066975 -0.00512182744623444 0.00520290310508094 0.0019854853658472 -0.00017134181626119 -0.0002722998641517 0.000783640548479671 0.00130457063976385 0.0022787841559767 0.00178856254539261 0.000156441640813261 -1.79707284584719e-05 0.00172477338359293 0.00203783281996602 -0.00339554884374889 0.00143919367032107 -0.00116094141082524 6.5995236101504e-05 0.000472448825690925 5.92708933148944e-15 "C57BL/6NJ" "Inbred" "domesticus"
"C57BL/6NJ LB4505614" -16.4496557571425 2.19263920493198 -4.55540204371874 0.700702981131276 -0.767511128106207 -1.20259559202566 1.44930209203732 -0.988988568436584 0.518985483765803 -0.245249952739529 0.613015580791412 0.0723631137058204 0.0346498531523772 -0.120043070926633 -0.0373644896409206 -0.0897623434150222 -0.00361171736453524 -0.147206769901926 0.0700844660356449 0.0315217412831998 0.051940698487084 -0.100424940360321 0.0353176145199661 0.0104012625349301 -0.0339115888442418 0.0119628830919189 -0.0061121863821143 0.0278954413798458 0.0221161744600589 0.0206269744007481 -0.0573281689102454 -0.0416861455661292 -0.0129529689785182 -0.0405480866409862 0.0483792517052851 -0.0393554962838153 -0.0125164044318837 0.00200067869468502 -0.00208273464960193 -0.020476137681137 -1.73909475232235e-05 -0.0159056746815812 -0.0170081369766073 -0.00155988763412881 -0.000376863365783174 -0.0129320164270982 -0.0206106980609242 -0.0243304679612387 -0.00598512200434623 0.00186688716141897 -0.00246154511316495 0.00421491261957252 0.00459484121045513 -0.00293424927036762 -0.000106347378187174 0.00547035915277614 0.000480381555656263 0.00365903101020894 -0.000464852338381445 -0.00258321086886615 -0.00257692486228256 0.000965358893891934 0.00265023211699245 -0.00192918875423611 -0.000897228810019968 0.000616005645590412 -0.000507129468250898 0.00234125711842519 -0.000393684953818894 -0.0008604848673006 -0.00177387530622996 -0.000405446983858681 -0.00129032198557689 0.00061232041739185 0.00112085434406699 -0.000697771665444303 -0.000379876262632547 -0.000450053985056571 -0.00107220609523239 4.40701706318384e-05 -0.000396347011349741 -0.000120935861142808 0.000419925981787146 0.000187683893922549 0.000109220776352559 4.77799765898068e-15 "C57BL/6NJ" "Inbred" "domesticus"
"CAST/EiJ LB3888061" -19.4024358094413 2.94161107472061 2.39623568997997 0.887786224614468 -5.05037970320838 1.97874950107231 4.28868805559985 1.12522255110041 -0.102007496830502 0.15420044326882 0.229396861489947 0.462404217870916 -0.062824226213918 -0.0651788605403446 -0.180306688738972 0.094127339353577 0.0122056879690103 0.173395639596134 0.129244021057204 -0.0301872571576038 0.0105788120530771 0.0151418247514913 -0.105197302524457 -0.066337433282336 0.0627503256721834 0.00782663264998088 -0.0163036285769633 -0.0129993586126241 0.0204164723685459 -0.059764382934184 -0.00246428376150951 0.0338066661618455 -0.0199454211156794 -0.0222634721189561 0.0203088388880118 0.0163494506908515 -0.0238938047644064 -0.0124757293459239 0.0149587353575528 -0.00848829956996271 -0.0125025623840803 -0.00925050823818549 -0.00336765577652693 0.00497767883070469 0.000371489683690452 0.00974642088388574 0.00529518517042783 0.00566731033201734 -0.00335471686830343 -0.00777186265899932 0.00647997465150461 -0.00228822006729731 0.000253192737888999 0.00140411142228458 0.00521592519072282 -0.0036806946632591 0.00179317149579633 0.00257129567457409 -0.00412402773881987 0.000983731061564701 -0.00316861583687303 0.0012908213144672 0.00268741811822367 0.00258868899950556 -0.000871348607975142 0.00145169050623576 0.00263763073591119 -0.000163726832968915 -0.000843943519507934 -0.000169980690696362 -0.000116329660349461 0.000245908441784716 0.00184270801381824 -0.00107935429717442 0.00171622471278785 -0.00587937974462005 -0.00195474867116014 -0.000454435357975884 -3.01360053858331e-05 0.0018002770530857 -0.00084034784478475 0.00161824831548661 0.00194888815264746 0.000291726008211415 -0.000625798124706378 4.99540729961834e-15 "CAST/EiJ" "Inbred" "castaneus"
"CAST/EiJ LB4505650" -17.1089104804858 3.03983588552452 4.39645654301652 1.43464011669646 1.08005841587707 -1.61439121832426 2.08903582033326 -0.0111652023408746 -0.195026075763925 -0.0716437191160195 -0.0131051722312515 0.452825601456787 0.0287049440000628 -0.156528489950602 0.101042780683517 0.114382952109999 0.0920632659154219 0.16081053847822 0.0568059063997624 0.0159459499046647 -0.103406873324464 0.0247444544035097 -0.0786970828303515 -0.0825017477187117 0.0747586763213347 0.0642052387879088 0.0576795149774759 -0.000598831547689977 0.0678312144231917 -0.0291960358721287 -0.0106791537981828 0.0129413178319699 -0.0105379879045915 -0.0242253726365675 0.0303767112166458 0.0216958615676945 -0.0287117085348184 0.000620955241490643 0.00431299897875112 -0.00561439149682041 -0.0114307573810983 -0.00721945178786626 0.000487843056156136 -0.00520964412742185 0.0022743101737113 0.00712958878535386 0.00364702476154299 0.00627618102471502 -0.000326362981538133 -0.00310458674979327 -0.00391343404523693 0.0117337806954855 0.00821405191327429 -0.000805994373604533 -0.00222175938882194 0.000247548725968946 -0.00276225586038887 -0.00462825717336372 0.00523357809555635 0.000922147330484204 0.00109996318689733 0.000520945304250641 -0.000916698054124682 -0.00281710283004495 -0.0014182075047155 -0.000670743369804928 -0.00164470560170154 0.000774261177582781 -0.00017296288191512 -0.00090162019011914 0.000685282442326288 -0.000530774464933709 -0.00124611322313837 0.00127783309379625 -0.00138656027670902 0.00594843474460257 0.0021417595069471 0.00107069766253295 -0.000573492786934234 -0.00182001490012516 0.000531474555051181 -0.00185100297323209 -0.00229588121697691 -0.000413961200923457 0.000852358517185756 5.87691787595768e-15 "CAST/EiJ" "Inbred" "castaneus"
"DBA/2J LB3888057" -23.0210541445464 3.45912609939378 1.6772136521106 -1.67690273021783 2.1479709061212 -0.760872744846015 2.33900905114227 -3.51132607717043 0.407844949519684 -0.0856947694806817 -0.0626590384275935 0.559700334031878 -0.195271234803156 -0.0631607940693896 -0.20905943957007 0.0856272266351444 -0.00515196429859595 -0.0158451902303184 -0.0520773100397752 -0.0539542556434506 0.0238303104165117 -0.0156475954531561 -0.0235155348309731 -0.0208131153519788 -0.10570913900819 0.0247896810912326 0.0234481486801543 -0.0196631180489017 -0.0400376696719509 -0.0119996867011464 0.00549962668685386 0.00717433841298619 0.0110170284144104 0.0338055605233355 0.010739186114789 -0.0127631668850155 0.0187871645877112 0.00936123440576036 -0.00379637058205262 0.0004055891904201 -0.00222987710361668 -0.00237623195848774 0.00900305966108629 0.00203469186405295 -0.0051948280378684 0.0108589125121287 -0.00448883330353949 0.000163756387072989 -0.000759937840758272 -0.0102691737283126 -0.00826370964406454 -0.00111423780649946 -0.00396704647445297 0.000454480712149067 0.00166250057760586 0.000951261507614105 -0.00329667814985207 -0.00312500558352684 -0.00408113930556783 -0.000486872697573582 0.00124582362062707 0.00125554289605004 0.00234413320156545 0.000867942203149509 -0.000587917721016218 0.000591163823871021 0.000836339402143095 0.000121386327969232 -0.00182180605720756 0.00313260239014814 0.000221974523964208 -0.00431208381435857 -0.00366556950850478 0.00207030328819645 0.00107521334588838 0.00163262527600887 -0.000499098386922058 -0.00172669384683233 -0.000337450464777693 -0.000767178526337978 0.00324375932612324 -0.000408733608142877 0.00195844534595739 -0.001352497674798 -0.00269852794009516 5.14475614887822e-15 "DBA/2J" "Inbred" "domesticus"
"DBA/2J LB4505698" -19.2483913897478 2.4935237780863 -4.72456983314803 0.699105705082051 -0.789603695278255 -1.111149482974 1.50930476905613 -1.03278065541733 0.526155084253475 -0.288644505905069 0.461787159884167 0.259863363605327 -0.106381875199679 -0.105475443291689 -0.0540463329603998 -0.0179282032741336 -0.0833466584248637 -0.0290389150766165 0.049866017145983 -0.0386344640227154 0.0931857533559126 0.0559206684035854 0.00991466179109594 -0.00521148204146667 -0.0341024205949801 -0.0202661006392649 -0.0316540474166436 -0.00704890986306621 0.0155274104314562 0.0280304876174585 -0.00506110600325808 0.0148264512382203 0.00532993447996073 0.00942879251691259 -0.00593433085614912 -0.00113786192158688 -0.00800228983769727 0.0085056114940067 0.00446742360894396 0.0141989817015876 0.00422156755554872 0.002174113600125 0.0043469505376658 -0.000951195901752071 0.0073497755419422 0.000417716570766135 0.00597398305240785 0.00726600616804086 -0.00417982258474796 0.00162046039371161 0.00228321290390524 -0.000961329779535074 0.00293561048609165 -0.00951908994363604 0.00219011705049296 -0.000270443242026272 -0.00562878976783288 0.00356928371487164 0.00313373270887231 -0.00190341675674977 0.000340067903761047 -0.00497937033764294 -0.00495719463351521 -0.00534673952255643 0.00404453581526759 -0.000817415149398553 0.00116900212697057 -0.00208329375653471 -0.00352001367191108 -0.000176152917410783 0.00194859833107273 -0.00517303508189675 -0.00198875893424238 0.00176194593594391 0.000958749128790194 -0.0011364713479549 -0.00200624151615951 -0.00113492010264586 0.0014761408736354 0.00380968191515516 0.00206638997888943 0.00189955938966137 -0.00314057768445516 0.00143189700773188 0.00160390300588264 5.47408255877069e-15 "DBA/2J" "Inbred" "domesticus"
"FVB/NJ 1" -12.4454426071318 0.792952778299961 -5.28914270430609 1.05618747331015 -0.282115878232588 -1.26066079672745 1.25589734365064 -1.27805851122018 -5.47660321520643 -0.272895067145093 -0.645265148172396 0.205714944130325 0.621915572239122 1.61105275108768 0.419649314818793 -0.133960518107196 -0.0126153360097839 -0.0384829573475828 -0.149785511439825 0.085977862384787 -0.00383910011350798 -0.0385555783303083 -0.031039181013979 -0.0303634478471821 -0.00379841211525405 0.00614488758322685 -0.0115483632260035 -0.0484347269049878 -0.000450181370022395 -0.00533860340159211 0.00497059793235725 0.00286098687470136 -0.0041083681551749 0.00348848964678848 0.00371463759444742 -0.0012087943653939 0.000453677677519112 0.00242092108218378 0.00252327726344554 0.00567184924697232 0.00129320118905491 -0.00856944380950679 3.5051921082607e-05 -0.00157242017573038 0.00635308512051658 -0.000322150269375072 0.000591941294605965 0.000821399064627874 -5.53580874920806e-05 -0.00190245381429714 0.000184436014502046 0.000531549491987056 -1.60832744117131e-05 0.000779204771095815 -0.000644745521820769 0.000314849133697674 0.000353993268277849 -0.00226431520050031 0.000203685237729086 -0.00161440664040872 -0.00106685427643399 0.000753983437682522 0.000116201462619496 0.00127699663695762 -0.000441646599861145 -0.000643820315832006 0.00110793285399002 0.00044967764030395 -0.000451963910549759 -1.44139002141287e-05 -0.000606243230684609 1.79994241991617e-06 -0.000164534838171251 -0.000312377774502448 0.000166990128932092 -0.00015227325471952 0.000491163227004338 0.000543559711028809 0.000462824659418913 6.79888543140001e-05 0.000123515085769318 0.000105955399954165 1.5939731370086e-05 0.000154491576555921 -3.11010372563321e-05 4.7784855499583e-15 "FVB/NJ" "Inbred" "domesticus"
"LEWES/EiJ LBA" -18.9630439524409 3.21097472372339 1.19228042807684 4.00486552984622 0.770993310453262 -1.50505537813738 -1.54256005622278 0.146415466072654 -0.30802294430362 -0.349675949133173 0.0572297705815438 0.122389692315433 0.0217092150533356 0.2463891884639 -0.0647169457722587 -0.0800630027752604 -0.0659842639759491 0.0406044272878813 0.0697190699929845 0.0969326176462782 0.0546673769010173 -0.00403688615240004 -0.0365611201467484 0.174975260007003 0.0229768604592085 -0.135175058501348 0.0205909760450547 0.122042138283104 -0.0125726047104506 -0.0196183864908855 -0.0178837920471481 -0.0254842538363859 -0.0182074419879004 0.00405197779130558 0.00809293204180175 0.0454157244880151 0.0271523735736791 -0.0145061682422315 0.0241949283622858 -0.014953260833255 0.00331040163176387 -0.000716346040618294 -0.0110413990487974 -0.00389491097385012 -0.0126083547065035 0.00602990532174862 -0.00633534485039536 0.000717017613906406 -0.00168865945976252 -0.00139101320217626 0.00147139933458647 -0.00460640575695979 -0.0039698738936271 -0.0058842772568146 -0.00190024824314454 -0.00955449641964456 0.000314604779108802 -0.00555621641199342 0.00367959164174151 0.00174522166490845 0.00164005251858184 -0.00386593915345099 -0.00131120215537389 -0.00123619265861954 -5.1061416785278e-05 -0.000396465098544113 -0.000831064556412561 -0.00210581350574802 -0.000772736630765891 -0.000487048320322423 0.00109272771797439 0.000449662307911778 -0.00159440191084892 0.00048798872688315 -1.59821264657248e-05 -0.000445603924174235 5.03183210789281e-05 0.000504437017851794 4.60045095850278e-05 -0.000435162328622921 0.0002196786922852 -0.000576432385639156 0.000207570596384323 -8.60265460561976e-05 -0.000381416368424489 4.9274278234035e-15 "LEWES/EiJ" "Inbred" "domesticus"
"MOLF/EiJ 2" -12.4887293896521 1.48236434373367 -4.11680644064844 0.672083029128924 -0.843758367447986 -1.37878332924832 1.45188106134099 -0.810151097044332 1.86623284981952 0.0865475680660596 0.00359565523223395 -0.471852997395245 -0.531219536654047 -0.258108842110181 0.426906754806126 0.0287606903283131 0.265786075002003 0.668058049525687 -0.643202184400719 0.125356368192953 0.0334537282193996 -0.0959481583231934 0.0471246087096505 0.0521694546484546 0.0310644918990624 -0.0389482146787603 -0.00137253171793757 -0.0311951432170925 -0.0165571235906933 -0.0301528407063245 0.045947371749935 -0.00600475770950638 -0.0212992953822091 -0.0152717779142709 -0.000284765241771491 -0.00388939765912682 0.000938953213939179 0.0109838724810071 0.000340428171482322 0.00325791824060808 -0.00273641396046091 0.000466691625753245 -0.00333512313655529 0.00261143145138442 0.00160294442651694 -0.00163784575485861 -0.00291351907600186 -0.000215422953936031 -0.000699884430036957 0.00114691139513884 -0.000129956066888591 -0.00219633212934485 0.000819200704071173 -9.48433330259907e-05 -8.51710205285053e-06 -0.000332370486013186 0.000656788929935521 0.000849560389543707 -0.000358106131666712 -2.28169296911562e-05 -0.000314019900200256 -0.000261538696615277 -0.000393520013207493 0.000381265305592822 -0.000287270335073283 -0.000697142792138496 -0.000350598882033189 -0.000130935365253913 -1.95089654972025e-05 6.08466031738641e-05 -0.000257513592055903 0.000127616167777561 -0.000169563802474805 0.000119691327367835 -0.000126695301047922 5.9860046863176e-05 -3.17269594661559e-05 6.91072387161894e-05 -5.76630045703565e-05 0.00011267930663812 -7.59957541526911e-05 -7.3165611799905e-05 2.24727223737187e-05 3.36233073697993e-05 -2.90642352154273e-05 4.60673437330944e-15 "MOLF/EiJ" "Inbred" "molossinus"
"PWK/PhJ LB3888058" -19.8991175254174 2.7592554324428 -1.55904219108458 1.01088428929701 1.6954140467774 -0.881384726078974 -1.45463138433673 -3.23757981225906 0.696221632389366 -0.24936687346798 0.0449324933963456 0.509702552630252 -0.0413515328065684 -0.18300727344876 0.0799616109158189 -0.103149621410243 0.0567029162701452 0.0530845352149677 0.120386605642098 0.00299066539109968 -0.0405542860287751 0.0878529682696043 -0.0547043491196016 -0.0796592729712766 0.0546753666350129 -0.0222575000232148 0.0057943380704552 -0.0139168684325678 -0.0299822093748737 -0.0241427021809278 -0.0182589855143921 -0.0102990956194368 0.00705243973690319 -0.018380192592936 -0.0172191959542854 0.0181139470185366 0.0399228491094081 0.00212767932132079 -0.0360585862484937 0.000921469975874423 -0.00409240964539435 0.000411449814734704 0.0134892123375918 -0.00387659727282151 -0.00140737106311202 -0.00168490798975008 -0.0030314933579497 -0.00774252564998668 -0.00146682938486338 -0.00492619168504546 0.00319113395271489 -0.00488055415785217 -0.00306247955709692 0.0066190723755454 -0.000292051036324763 -0.00231231659996243 0.00147864504028394 0.00073743684684674 -0.0052909403052704 -0.000942768908192718 -0.00135264853887731 -0.000804128540497146 0.00366467154068116 0.00204452854539102 0.0013714744916675 -8.34054771356246e-06 0.00239666345823626 0.000945377709011394 0.000120241672868327 0.00142609189178881 -0.000828786887802596 -0.000788185553003683 0.000859404304676697 -0.00134300650605788 0.000180131936895679 -0.000571262742605716 0.000282437800897445 0.000207345118862994 0.000297750199474845 -0.00320354258641573 0.000391458756466329 -0.0010475532710836 0.000220487807386763 0.00288884237138815 0.00265543066331766 3.9574599023165e-15 "PWK/PhJ" "Inbred" "musculus"
"PWK/PhJ LB4505686" -15.8988633048414 2.63164554660974 1.22868863591327 3.93384624801509 0.679150284618423 -1.61625176928374 -1.53174137247665 0.175252995098095 0.0350311366885031 -0.324624936182098 0.210919390727484 0.403993191906769 0.122118487655105 -0.145916693398253 0.276781200187276 -0.124458329066231 0.0213663101269507 0.0851519383743596 0.147580105870544 0.00405065431992316 -0.07589370291801 0.00211082107929777 -0.0979498018606523 -0.0522742321479626 0.0885343588922378 -0.0239388818634244 -0.0426332975691286 -0.0172305524764888 0.0114273337918271 -0.0101626742803471 -0.0263124437858163 -0.00642225330448264 0.0166028550326417 -0.0249933389915394 -0.0113339954343597 0.0023628039318612 0.0260025450803176 0.0135785576986339 -0.0287418324276194 0.00652237421975841 0.0105021605650821 0.0167849572422552 0.0119547337890161 0.00291710404444771 0.0130867646510236 -0.00785684254006999 -0.00108139220838969 -0.00458895356202495 -0.00564217923470913 0.0051374609385426 0.0076747107247638 -0.00169589063360617 -0.00258023699261125 0.000198464850999458 0.0011395890361117 0.00502061513259187 -0.000901868149954925 0.00425859587457965 0.00259529863246904 0.00162195333434867 -0.000212601189255812 -0.00489893406128441 -0.00217823656603395 -0.00111385912333608 0.000620859209526765 -0.000478398771354788 -0.0024721404420919 -0.000805877329430351 -0.000152346690513917 -0.000996991592298092 -0.000374906949294076 0.0021460715025449 0.000725381734806239 0.000555450710363246 -0.000660749641649816 0.000357698687630138 0.00118084512841451 -0.000143828686346514 -0.000886400488091314 0.00252758901414572 -0.000678784411228564 0.00135198718855858 -0.000159895069228327 -0.00284817930446355 -0.00247194439773664 5.30859264966793e-15 "PWK/PhJ" "Inbred" "musculus"
"Wild M.m.castaneus India H12" 0.378098551933795 -0.17577879976363 4.42056688327761 0.92743634433655 0.581090257318706 4.01577508899548 0.896509204757141 1.4386283250535 -0.0559719269815989 2.89238233863081 -0.151741360630162 0.105374503483742 -0.197827081137498 0.114059677172552 0.0659547957473741 -0.0692553695614405 0.120732882190362 -0.0850119214391357 -0.0492809600179867 0.012659257930257 0.027109459528282 -0.0440715641326817 -0.0403893561734811 0.0262932774010789 0.0129728658491367 -0.0169339881203573 -0.00930202954650768 -0.0333011664088185 0.00159606446809836 0.000708971384400528 -0.0089854336774518 -0.027570278918932 0.000981809856658997 -0.0145616094524219 -0.00965343068762218 -0.027410498193899 0.0102108853718096 -0.00966148766855339 -0.00774253452266246 0.00523426705254223 -0.0066367984271935 -0.00665960091510784 0.00730709144544419 -0.00878560653389971 -0.0186444033084344 -0.0219806186060441 0.00562314325798087 0.00405474082711453 0.00265739114313303 -0.0186107312514844 -0.00193629673071023 0.000782904236389275 0.0040621085709104 -0.00733766328017724 -0.00202028858431293 -0.00504747063622968 0.00155873035776349 0.00340901626561773 0.00472347301542409 -0.00757359939963811 0.00282723829177049 -0.00295656672629655 -0.00621611879726388 0.00070094604823124 0.000705010209581553 0.00180166512085938 0.000422661275151789 0.00380786670123847 1.21917830299e-06 0.00350803865671204 0.00127109068035581 -0.00277000204585671 0.00212785023696311 0.000322774162395111 -0.000556223826844084 -0.000325430601120769 -0.000467266264945174 0.0016996578050064 -7.02828533275118e-05 -0.000365923812237066 -0.000625293325005303 7.1415833354872e-05 0.000423012847635313 -0.000846058649847163 0.000314042335435361 4.75430784151187e-15 "cast India" "Wild" "castaneus"
